"","text","sentiment"
"8891","is there something going on with your alerts flights been delayed several times for my parents and im not receiving any alerts","negative"
"8892","i will i love flying with you all great service","positive"
"8893","s new ceo seeks the right balance to please passengers and wall   times colonist httptconzdxrvszwv","neutral"
"8894","haha i figured that i was meaning theres no return flights out of charlotte its like na for a week plus","neutral"
"8895","rocking the tim mcgraw hold music","neutral"
"8896","thank you that it is not just a livery it is a culture that 16 crewmembers embody daily httptcoinnp0kkyby","positive"
"8897","255 tomorrow from ric to bos looking good or am i better rescheduling","neutral"
"8898","hard to tell but was told wifi only worked for one side of the plane","negative"
"8899","just learning about your famous apology in social media marketing is twitter an asset for jet blue now ","negative"
"8900","learning about your awesome twitter management today in my social media marketing class keep up the good work ","positive"
"8901"," i normally ‚ùÔè you but this late flightst flight experience was the worst 2 hours on runway no wifi amp tv not working properly","negative"
"8902","it doesnt matter who you directed me to its the principle of the matter when i gate checked the stroller it was","negative"
"8903"," bluemanity brought tears to my eyes jetblue s commitment to giving back to the crewmembers and the community is aww inspiring","positive"
"8904","days maybe","negative"
"8905","for me it‚Äôs not until 615","neutral"
"8906","well i try see you soon ","neutral"
"8907","i like the inflight snacks im flying with you guys on 228 ","positive"
"8908","awww  r to the t realtime appreciation from jetblue ","positive"
"8909","good i want extra peanuts on my flight then lol ","neutral"
"8910","yes great realtime example thanks for being awesome  ","positive"
"8911","alittle more money to book our flights were 12 way there ","neutral"
"8912","haha you didn‚Äôt disappoint well done ","positive"
"8913","was just at t5 a little over a month ago you guys are great thanks for everything","positive"
"8914","figured but delay is listed at almost 2 hrs thanks for being great cheers","negative"
"8915","if my flight says delayed with estimated departure listed can i arrive at airport late flightr","neutral"
"8916","s new ceo seeks the right balance to please passengers and wall   weyburn review httptcortqyjcvtq3","neutral"
"8917","glitches on website re flight booking problems travel amp checking in nothing between ur site amp the airport was communicated it was a nightmare","negative"
"8918","thank you","positive"
"8919","okayyyy but i had huge irons on way out promise no shenanigans","neutral"
"8920","how do i get a copy of my last flight showing original time and delay i need it for work thanks","neutral"
"8921","as much i have paid in fees plus hotel and food because of your changes i could had flown with a more reliable airline ","negative"
"8922","ceo battles to please wall st and flyers  from httptcoq4amiw7fsw","neutral"
"8923","huge fan of great brands and people doing great things‚Ä you guys rock happy to share the love","positive"
"8924","been dealing with a cancelled flightled flight since last night amp was booked to a 615 flightwouldve at least liked to see ella perform lol","negative"
"8925","tough choices but i did all simultaneously as a business traveler best experience in a long time ","positive"
"8926","thanks great service in already ","positive"
"8927","i didworked well and was free aboard this flight","positive"
"8928","and they are telling me i got to get another hotel and foodso spend more money because you guys made me miss my connection","negative"
"8929","already spent to stay at hotel last night due to you guys rescheduling my flight since my cancelled flightation ive spent almost ","negative"
"8930","seems very likely","positive"
"8931","they are rude and unhelpful they suggested i catch a flight tomorrow i was supposed to be home today at 2 am and work is waiting","negative"
"8932","s ceo battles to appease passengers and wall street  httptcofrrfxccw7z httptconklw9ssvrq","neutral"
"8933","unfortunately no but hoping i can catch one sometime in the near future","neutral"
"8934","why is my flight delayed 25 hours this is insane every other flight has made it to nyc","negative"
"8935","ah wish i was there good luck","neutral"
"8936","should i continue","negative"
"8937","ok great thanks i had a great flight fyi im excited to fly again i just was frustrated i was not able to check in","neutral"
"8938","i do not want to deal with your customer service agents with no practical knowledgeprovide me with a direct contact","negative"
"8939","got flight reschedule to flight form pit to fll and our flight had mechanical problems so we were delayed an hour missed my connect","negative"
"8940","well lucky i only fly jbi guess i would be even more squished on any other airline ˇòû","positive"
"8941","she was a phone agent pls do peggy was pleasant informative and delivered ‚êÔè‚êÔè‚êÔè‚êÔè‚êÔè","positive"
"8942","hopefully next time can i send you my future itineraries so the next one can be planned when im there ˇòÇˇòÇ","neutral"
"8943","omg  wish i had a flight today  haha theres always next time  have fun at ","positive"
"8944","my request has nothing to do with rescheduling but customer service has such a bad attitude today ","negative"
"8945","busy due to storm but customer service should always be on point more so now than ever ","negative"
"8946","no i am fine to fly haha they come at random with the hemophilia but what if i need extra assistance","neutral"
"8947","oh hell no im not waiting again to get hung up on after speaking to 2 people","negative"
"8948","s new ceo seeks the right balance to please passengers and wall   daily journal httptcow8mtmsp2ry","neutral"
"8949","thank you miss you all so so much is this the link to the blog or has that changed","positive"
"8950","i have a internal bleed in my foot and i am flying next tuesday what should i do  these leeds come randomly i","neutral"
"8951","thank you","positive"
"8952","cant view seat selectionchange seat for flight tomorrow can you look into this","neutral"
"8953","whats the link for ","neutral"
"8954","is todays jetblue flight nycgtbos delayed my app says on time and the website says its not","negative"
"8955","to offer service from daytona beach to new york  albany business review httptcoduhbj41jhx","positive"
"8956","please provide me your direct email for me to explain","negative"
"8957","i hear that the new thing in your planes are the flyfi how i can check if the flight that im going to take have it","neutral"
"8958","ceo weighs profits flyers  registration httptco9vkj9s7jrm","neutral"
"8959","a flight delay due to pilots oversleeping is apparently an uncontrollable irregularity that is not eligible for delay compensation","negative"
"8960","sitting on the plane in jfk waiting to take off doors are open catering is stocking up we are delayed but they couldnt be nicer","negative"
"8961","really caring","neutral"
"8962","no worries delay was minor and dealt with nicely it was captain of flight by the way","positive"
"8963","thanks her flight leaves at 2 but shes arriving to the airport early wedding is in vt in sept grateful you fly to btv ","positive"
"8964","ceo weighs profits flyers  registration httptcol2n0eghdgn","neutral"
"8965","is really getting on my nerves  ˇòˇò ","negative"
"8966","s new ceo seeks the right balance to please passengers and wall   greenfield daily reporter httptcolm3opxkxch","neutral"
"8967"," is there a better time to call my flight is on friday and i need to change it worried i may be on hold until then","negative"
"8968","and when will one of these agents be available to speak","negative"
"8969","is a dm possible if you arent following me","neutral"
"8970","fortunately you have staff like lynn s and deedee who actually understand customer service and simply being nice","neutral"
"8971","just hung up on me again  another waste of an hour of my time  how am i supposed to book a one way award flight  ","negative"
"8972","never received such horrible service or treated so poorly as richard p today no excuse for attitude amp ripping up our tickets","neutral"
"8973","youre killing me from the inside","negative"
"8974","is not the new is more like the new  love aa not impressed with the subpar planes and gate agents","negative"
"8975","we were moved to a delta direct thank you for the accommodations","positive"
"8976","agree richard p literally ripped up our tixs in our faces and made rude inappropriate comments to us and our family awful","neutral"
"8977","flight to phoenix deboards passengers going to salt lake city because they cant resolve a simple bathroom issue ","negative"
"8978","always fun to get screwed out of an earlier flight that isnt full ","negative"
"8979","shout out to cathy at the vegas airport checkin for hooking us up","neutral"
"8980","oki know doors close 10 minutes before takeoff stop telling me my flight will leave in 20 minutes when we havent boarded","negative"
"8981","i finally got through on the phone after a 2 hour wait time","negative"
"8982","been stuck for 40 minutes due to lavatory issues no beverages no snacks no customer service flt to pho ","negative"
"8983","will you be issuing a travel advisory for clt for thursday  a significant snow storm is in the way wednesday night","neutral"
"8984","ive been on hold to change a date on a ticket for over 3 hours can someone please assist me unacceptable","negative"
"8985","thanks 4 making it impossibly expensive 2 change 2 a flight leaving less than 24 hrs earlier than my reservation ","negative"
"8986","well i did miss it but gate agents had rebooked boarding pass waiting when i landed time for lunch amp a beverage easy cheesy","positive"
"8987","i cant get anyone on the phone to help with award travelpurchased extra miles and 10 minutes late flightr the miles needed was raised","negative"
"8988","why havent you issued a travel advisory for charlotte wednesday night and thursday 46 inches of snow","negative"
"8989","i need help about a ticket dm me","neutral"
"8990","deedee and lynn s have been great here in phx richard p here was a jerk rude to us and our parents for no reason","negative"
"8991","thanks for making me miss my meeting in dallas dollars down the toilet ˇòö","negative"
"8992","i have two tight connections in and ","negative"
"8993","said only way to get on plane about to leave that would make my connection was a 75 fee instead of earlier i am now late flightr","negative"
"8994","thank you i will be calling you ","positive"
"8995","ur response was my inconvenience was of no matter u wanted me sit for 3 xtra nights in the city wout comp ","negative"
"8996","i forgot my password and i dont know if my username is correct and i want to use my miles what i have to do","neutral"
"8997","question friend flight got cancelled flightled how can he book be flight leaving chs to philly to germany","neutral"
"8998","yes confirmation number and all","neutral"
"8999","did you know that suicide is the second leading cause of death among teens 1024","neutral"
"9000","getting sorted thanks","positive"
"9001","sadly im currently booked on one of your flights tomorrow that i will be changing if i can","negative"
"9002","that is certainly not the impression shes under","neutral"
"9003","standby so far for two of us with snow storm hitting iowa tomorrow we could be stuck here for two days","negative"
"9004","thank you","positive"
"9005","if i know i left something on my last flight as i literally had to run to make my connection how can i retrieve it please","neutral"
"9006","why cant i check in online for a flight tomorrow am","negative"
"9007"," been standing at the gate for 45 min trying to go standby bc i will miss my connection no help do not fly us airways","negative"
"9008","after being assured by the pleasant woman at gate b11 in albany ny that lifes not perfect id heard enough","negative"
"9009","how do i get a receipt for a change fee when i originally booked with miles","neutral"
"9010"," u didnt bother following up we booked with   understands cust srv provided lunch 4 delays amp upgraded seats","negative"
"9011","we even offered to fly in to another airport and they said they couldnt do that no explanation why they cant","neutral"
"9012","any travel advisory coming for the carolinas  bad weather","neutral"
"9013","there is an error w my preferred status amp im not able to reach an agent via phone travel friday need resolved  contact info","negative"
"9014","how does a pilot forget log book been waiting on plane for 45 mins ","negative"
"9015","already did it one person said they couldnt do anything another said she didnt know why the first person we talked 2 said that","negative"
"9016","over an hour on hold so far","negative"
"9017","rt  nice another delay with second one this trip left engine leakingwhats next ","negative"
"9018","i want to love you 43 minutes on hold help me understand why i switched loyalty programs httptcochgy5yrvka","negative"
"9019","59 minutes now nice customer service you got going on","negative"
"9020","44 minutes on hold so far and still havent spoke to a human never using you again","negative"
"9021","where is your email address its not on this page httptco5cwh1yfoow","neutral"
"9022","you have no idea how upset and frustrated i am right now ill be sure to follow through with never flying with you again","negative"
"9023","how can a person go from number one on a standby list to number twelve in three hours  should i be super platinum diamond status","negative"
"9024","forget reservations thank you to the great leadership at your company ive cancelled flighted my flight once again thank you","negative"
"9025","great job today from your team with a challenging weather delay on flight out of charlotte ","positive"
"9026","airport snow removal method 
keep up the good work folks this is where cessnas become s httptco0jjt4x3yxg","neutral"
"9027","and now you cant even accommodate us by letting us fly in to another airport horrible service for your fault","neutral"
"9028","it was this saturday during all the snow in the dc area  excited the flight was not cancelled flightled but sad he went missing","negative"
"9029","i love you guys amp im gonna let you finish but ive been on hold for 1 hour trying to book a flight w my voucher","negative"
"9030","and the helpful employee who changed her boarding zone so that she would have space for her pump is now being disciplined ","negative"
"9031","need to talk to a person about my bag waiting on hold for two hours bag sb delivered last night online says not found","negative"
"9032"," 2 calls amp wasted 3 hrs on hold to change my coming divided awards weather relate flightd flight yall disconnected me 2x please help","neutral"
"9033","i dont want your sympathy i want someone to make an effort to find my bag","negative"
"9034","she spoke with someone this am and was told that breast pumps arent medical equipment and that she should have planned better","negative"
"9035","  referred me back to baggage services but i left the airport i was on seat 17a","negative"
"9036","thank you very much","positive"
"9037","i left my personal stuff on from phlbos about an hour ago went baggage was told plane left to call ","neutral"
"9038"," first impressions are hard to reverse  a horrible first experience with you  will never fly with you again","negative"
"9039","is there a phone number or email address to customer service","neutral"
"9040","not going as planned is an understatement my flight was just changed again if it werent for a family emergency id cancelled flight","negative"
"9041","2 hours on the plane they at least got us on a direct flight a couple hours late flightr on united","negative"
"9042","sadly that didnt help me at my meeting at work today seeing as my presentation was in there major strike against me","negative"
"9043","i did but the more eyes i have looking for pandu the better chance i have of bringing him home","negative"
"9044","my bag is still lost and i can not get anyone on the phone to assist me and the tracking updates have stopped","negative"
"9045","thanks ","positive"
"9046","so i can make a reservation","neutral"
"9047","i didnt make a reservation yet its about changing name on my dividend miles account","neutral"
"9048","minutes  im not trained in that cmon cant you do better than that","negative"
"9049","if i qualify for free 1st checked bag is that applied at checkin same for using companion tickets","neutral"
"9050","any direct number to dividend miles account info every time i try them i get actually hung up on","negative"
"9051","trying to use chairman upgrade cert for flt on 22614 but being told not an option with 10 open seats how thanks","negative"
"9052","but ive been trying to call them since yesterday and i keep getting hung up on can you get me through to them","negative"
"9053","whats the charge for oversize not overweight","neutral"
"9054","to my legal last name so its not technically a name change
i just used the wrong name","neutral"
"9055","an award travel ticket but cannot since it is under a different last name i simply need to change it","negative"
"9056","hi on my dividend miles account i accidentally listed my newly married name as opposed to my legal name i am trying to book","neutral"
"9057","ok thank you‚Äi call from spain to us for seating assistance","negative"
"9058","can i check bags through to my final destination even though i bought separate tickets from iad to phl  and phl to israel","neutral"
"9059","2day no coffee amp 1 working toilet  then i read domestic airlines whining re foreign competition  coincidence  no  ","negative"
"9060","how much is it to check golf clubs on a flight they might be oversized","neutral"
"9061","if i‚Äôm unable to use my departing flight can i still use the returning flight","neutral"
"9062","is it possible to cancelled flight my reservation online","neutral"
"9063","ive been on hold to rebook a cancelled flighted flight for over two hours i know weather has a huge impact but you should anticipate","negative"
"9064","been on hold for over 5 hours i believe i was overcharged for my flight i need an immediate explanation help","negative"
"9065","thank you although were using our miles from our card and flight booking problems companion tickets which can only be booked over the phone","neutral"
"9066","i made it thx","positive"
"9067","still on hold1 hr 27 minsthank god for chairman status status match ","negative"
"9068","is there a phone line to call into that isnt being affected by bad weather trying to book a vacation here ˇëÄ","neutral"
"9069","has the worst customer service cant even get through to a rep you gotta be kidding me","negative"
"9070","but maybe i can be on hold for 30 minutes again that would be just as amazing","negative"
"9071","how about a real live person talk to the person whose luggage was lost for 4 days and vacation wrecked  ","negative"
"9072","is your clt departures delayed hoping i can make my connection after a lengthy take off delay and endless taxiing here at clt","negative"
"9073","im glad retweeted otherwise you would have to ignore the numerous tweets i sent you all are fucking amazing","positive"
"9074","so frustrating because i still have not gotten them back why my bag was sent to ny is a mystery  shame on me this time","negative"
"9075","i will never travel us airways again flew in from la to dc last night and for the 2nd time on this airline my bags didnt arrive","negative"
"9076","haha no worries you guys are the best  1 for spelling my name correctly","positive"
"9077","like they will call me iv been trying since yesterday and no one is answering","negative"
"9078","your csr in phl suck   flt gets cxd  i get rebooked to the next day  on standby for  not hopeful","negative"
"9079","hello is anyone behind your twitter account ","negative"
"9080","i keep getting hung up on please respond so i can book a ticket with you i wont be able to buy one unless i speak to someone","negative"
"9081","hey  yeah last time i got a phone call when flight was cancelled flightled from dca to bos","negative"
"9082","you should be prepared for weather all i want to do is find out if i can take train to phl to catch my connection","negative"
"9083","when you are deciding to wreck a vacation is losing luggage from a cancelled flighted flight your go to maneuver","negative"
"9084","see you on board tomorrow","positive"
"9085","been on hold for 40 minutes calling because my flight is delayed  this type of service in not acceptable","negative"
"9086","been on hold for 2 hours for something which i could have done in less than 1 minute if it was availableyour site ux is awe full","negative"
"9087","then drop your fee  makes no sense most eu airlines charge 0 charges a reasonable 50","negative"
"9088","i understand that but i should still be able to view my reservation online","negative"
"9089","another fiasco at national forever from jet to gate on 805am flight from rdu","negative"
"9090"," good to know that your phone customer service is still impaired due to bad weather that was over a week ago ","negative"
"9091","ok we are on day 11 trying to  book a flight for 4  ur system still says due to weather‚Äcall back late flightr  ","negative"
"9092","thanks again for ruiningmy vacation  you all are the best for this  could not have done it without you","negative"
"9093","our honeymoon was delayed a day because a gas cap was not screwed on flight  so frustrating","negative"
"9094","your policy needs a serious revision for babies  fortunately i have choices and choose from here on out","negative"
"9095","still ignoring my question consistently providing poor customer service","negative"
"9096","they have all of this at hotels still dont have my work folder or business casual clothes httptcojieycat1ek","negative"
"9097","oh i got right through to an agent they just kept putting me on hold and still didnt fix the problem","negative"
"9098","there is no reflight booking problems the event im flying to attend waiting for jetway driver still on tarmac","negative"
"9099","baggage team recording tells me my bag still hasnt been found and delayed baggage link on web conveniently not working ","negative"
"9100","been trying for weeks no use","negative"
"9101","should give me free baggage for this mess","negative"
"9102","gate traffic  my flight arrived 20 earlyconnecting flight leaving in 23 minutes several of us stuck hold that plane","negative"
"9103","i really feel like your company needs evaluate their policies amp realize that transfers should be possible for tickets","negative"
"9104","i know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours ˇôè","neutral"
"9105","seriously  did you not see that ive spent 2 days  for multiple hours on hold just to have to hang up after the hours","negative"
"9106","waiting on my flight right now thanks","positive"
"9107","how do i add my tsa pre number to an existing reservation","neutral"
"9108","can i please have someone call me ","neutral"
"9109","were back at a gate opposite of wheels up im sure well get thete eventually so thanks","positive"
"9110"," r u aware your wait time to talk to a sales agent is always 3060 minutes unacceptable at least employ a call back feature","negative"
"9111","amp  1 flight cancelled flightled yesterday and now a delay today has robbed my daughter of 2 days with her grandparents thanks","neutral"
"9112","connecting in charlotte to houston mechanical issue determined while qd to take off and we checked our bags","negative"
"9113","can you dm please in regards to update on lost bag please","negative"
"9114","need to retrain us lead flight attendant and gate agent at arrival mke 223  horrible attitudes toward helping customers","negative"
"9115","youre batting  every flight ive taken is delayed worst airline ever","negative"
"9116","knows customer service thank you for starting our 2 week vacay on an amazing note thank you sarita","positive"
"9117","why arent you updating flight statusdelays","negative"
"9118","theyre also saying the clt flights are delayed but youre not showing it in your system which makes it impossible to figure out","negative"
"9119","nope they just announced were headed back to the gate","negative"
"9120","pretty sure we didnt actually take off at 710 httptcovuxf4r4unu","negative"
"9121","well then that is a horrible flaw in your system 2 hours in the past day ive wasted ive got a job amp family this is crazy","negative"
"9122","and were just sitting 20 feet from an open gate","negative"
"9123","just wasted another hour of my life on hold this is insanity there has to be another way to use my voucher as payment online","negative"
"9124","whats wrong with the plane flt ","negative"
"9125","two broken airplanes two days late flightr and im stranded after a funeral and missing out on my last semester of  ˇëç","negative"
"9126","day 3 amp still no luggage chkd httptcombltalr4bs statusawaiting asgmnt to driver since yest 1015am","negative"
"9127","flight clt to phl i was 1st on listsomeone else got spot rude employee in coach wouldt give id said he was cute red head","negative"
"9128","asked her why needed to take yellow tag off she said because i told you to expect a personal apology from her unacceptable","negative"
"9129"," since jan 22 have been on 10 flights why the disrespect in clt flt at 250pm on 18feb to dca just asked herba question","negative"
"9130","nah its for my flight next week inside my chairman 7day window but you still havent released the last open first seat to me","negative"
"9131","flight out of clt this morning  its snowing here  should i head out to the airport","neutral"
"9132","ive been on hold for 41min just trying to change my reservation","negative"
"9133","i am a uk citizen is there a uk number i could try","neutral"
"9134","i just spent 35 hours and got nowhere entire experience ","negative"
"9135","changing my flights with no explanations and still dont have a confirmation so disappointed in the service","negative"
"9136","nope not yet","negative"
"9137","i will make sure to never use your incompetent airlines again my luggage has been out for delivery for 24 hours","negative"
"9138","my flight was cancelled flighted saturday why was my luggage not at the airport today im supposed to have it delivered pathetic","negative"
"9139"," thank you for allowing me to spend more money on vacation by buying things i already bought","negative"
"9140","thanks so much for ruining my vacation i really couldnt have done it without you","negative"
"9141","its not like im trying to leave earlier just for fun i dont want to get stuck in dc if we have bad weather in rdu","negative"
"9142","some flexibility on your part would be nice this is why i love  theyre flexible amp not trying to take all my ","negative"
"9143","excited that ill be flying from syracuse to interview in dallas on friday for the fa position this is a goal amp dream of mine","positive"
"9144","thank you for reaching out to me hopefully my request will be fixed and i can remain a loyal customer","negative"
"9145","it doesnt take 6 days to respond to an already open case","negative"
"9146","great crew for flight phx to yvr tonight friendly efficient awesome job","positive"
"9147","are people going to answer our calls","negative"
"9148","pilot forgets to show up to work and ricky j gate agent gives customers attitude ","negative"
"9149"," you make the reservation well make the excuses ","negative"
"9150","thank you for your empathy there is more to this story than just the luggage but thank you for reaching out","positive"
"9151","is utterly unreliable they didnt schedule a pilot for their flight out of seattle  flights are delayed ","negative"
"9152","yes but again valuable time has been lost","negative"
"9153","i dont like being lied to no bad weather in dc md va ive been stuck in ca all day and shouldve been home by now you owe me","negative"
"9154","yes it landed at 1140am should not take another 12 hours to go 40 min drive was assured i would have this am","negative"
"9155","the disappointment was not the bag but that it arrived before me and i was kept 12 hrs without options in iah","negative"
"9156","cant get back lost time","negative"
"9157","flt 2rsw could have extended the courtsey of waiting 2min 4 10 of us gates closed in r faces  ur fired","negative"
"9158"," thanks however i feel like the system has failed me  what is the solution","negative"
"9159","my bag landed 1 day late flight at sfo at 1140am how can it be 1001pm and i still dont have it flight 22214","negative"
"9160","thanks very much i got thru on the phone amp everything is fine just love the website amp app  thanks for working on it","positive"
"9161","thanks for nothing bought two tix through you to disney and my friend cant go and now i have to eat the  plus for new 1","negative"
"9162","hi im in lga but my luggage is in clt have been told to come back tomorrow to collect do you guys want to cover my taxi fare","negative"
"9163"," instead of fair treatment i got a nasty letter from a lady in senior management that illness forfeits miles like death","negative"
"9164"," a few years ago i lost over 50miles bc i was physically unable to fly during the period  i submitted a doctors note","negative"
"9165"," ive never been treated this badly","negative"
"9166"," im glad this airline is going to be swallowed by american american always picks up the phone and solves problems","negative"
"9167"," three months and my miles havent been credited  no one is going to read the email i sent","negative"
"9168","  my email gets me a canned response that it takes 10 days for mileage to get credited  its been three months and my miles","negative"
"9169"," my tweet gets me a response to email dmsccom","neutral"
"9170","the helpcomplaint forms on the website can be used only if the matter applies to an actual ticketed flight","neutral"
"9171","  no one picks up the phone all day  no opportunity to leave a voicemail","negative"
"9172"," instead the miles are credited to an account that i did not open
 my request to merge the accounts is denied","negative"
"9173","no i was there 12 hrs early send me an email to share my experience you dont want this blasting here","negative"
"9174"," i open the credit card and earn 44 miles and you wont credit the miles to my account to restore the forfeited miles","negative"
"9175"," you took the miles out of my account and told me that i could restore by paying or opening a credit card","negative"
"9176","  i had 20miles in  my account and was informed id forfeit them bc of 33 months of inactivity  i","negative"
"9177"," its all automated and no one cares to understand the problem im having","negative"
"9178","screwed me up big 1st flight 1hr late flight made it to 2nd flight csm daryl wouldnt let me on the plane because we were 14","negative"
"9179","houston hub aa t employee the bag is not here it made it to pa before me oops not your problem httptcould0hwfkfo","negative"
"9180","charged my card 11 times for one airline ticket now card is on security hold","negative"
"9181","not yet but we will see shortly","negative"
"9182","ive flown us airways at least five times every single time has been like this actions speak louder than words","negative"
"9183","flight from bhm delayed 5hrs connect flgt left us in clt at a motel","negative"
"9184","membership has no privileges anymore  my son is in the army short window to see him  no help","negative"
"9185","honestly  how is it quickly as possible ive been on hold sine 950pm everyone that answers has to send me to someone else","negative"
"9186","done it process initiated saturday morning  cant get info with website issues amp inadequate phone coverage  how 2 get update","negative"
"9187","yay for glitchy tracking system  my bags made it to my destination and not laguardia like the app said","negative"
"9188","really  not one of them can book dividend miles travel  literally on hold now since 950pm  its 1130pm ","negative"
"9189","yeah i know that but that doesnt get me my money back does it everytime i fly with you something bad happens","negative"
"9190","by the grace of god i made it ‚Äú we dont have those powers in here we hope you can make that flight‚Äù","positive"
"9191","everyone is sorry  dont have what i need for meeting tomorrow  charac isnt nearly enough to highlight your shortcomings","negative"
"9192","is the worst i have to pay just to not take my first flight in a round trip otherwise theyll cancelled flight my whole flight","negative"
"9193","if it was so important why did i wait on hold and then get hung up on by your computer  ","negative"
"9194","thank u i wiil write after call  travel agency","neutral"
"9195","terrible service","negative"
"9196","disgusted with your poor customer service u wrongfully remove gt 65miles from my dividend miles and no live person","negative"
"9197","please hold flight us in phoenix im a weary traveler stuck on another flight because the tarmac is having issues","negative"
"9198"," no live person to speak with all day at dividend miles after they wrongfully took over 65miles out of my account","negative"
"9199","my frustrations are the result of multiple experiences late flightly currently lost luggage i want to talk to a real person","negative"
"9200","cust svc means nothing so disappointed trying since to speak to a human i get bad weather not bad service
","negative"
"9201","yes but i had to pay more for another flight to get me out tomorrow since there werent anymore for tonightnot fun ","negative"
"9202","well thats a problem considering i need to book a flight tonight for this weekend is there anything you can do","negative"
"9203","but i bougth mc caren to jfk with same agency and delta airways  delta refund money but usairways doesnt accept to refund","neutral"
"9204","it is my fault but i bought online and i get twice why i buy twice it fault but i bougth ticket jfk to mccaren and usairways ","negative"
"9205"," cltgtsfo in first no desert no snack basket incoming was on time  what‚Äôs up","negative"
"9206","thank you","neutral"
"9207","was transf held 1518 min more b4 agent answered and helped by time i got to person fare id seen was gone  had to get supv","negative"
"9208","you are the actual worst  you have zero respect for your passengers im officially done flying with you","negative"
"9209","has the worst customer service line  ive called them 8 times today and not once was i able to talk to a real human being","negative"
"9210","that wasnt the issue someone finally helped on the phone now theres a website error that wont let me process my request smh","negative"
"9211","you say to call travel agency and they say we cant refund because usairways didnt accept this","negative"
"9212"," i fing hate you","negative"
"9213","travel agency said that if usairways accept we will refund money i dont understand why dont u refund","negative"
"9214","yes amp have already spent 1k on the card amp paid the 89 annual fee but the 50k miles have not shown up want to fly aus gt atl","negative"
"9215","no i use to skyscanner and travel agency and i called u  you said you should call travel agency but","negative"
"9216","finally spoke with someone i have to email the refund dept i love you guys but 6 hours in line to be told no dice sucks","negative"
"9217","yes with delta","neutral"
"9218","well i thought they had hours ago but just found out that no i do not have a seat","negative"
"9219"," was on flight bosclt on 222 awful experience exit row seat was so narrow that i could not move my legs unacceptable","negative"
"9220","yes but we were answered and put back on hold while they were to check on our request  50 mins late flightr nothing","negative"
"9221","  not good on hold for over an hour httptcowsgyckciio","negative"
"9222","expedia reserved a ticket for me and 2 more for a usaw flight but only issued 1 they are not responsivethoughts","neutral"
"9223","no worries your flight attendant took care of it","positive"
"9224","thanks for getting back to me i called that number earlier but no option to leave vm and just rings with busy tone","neutral"
"9225","ive been on hold for over an hour  not doing so well in the customer service department  ","negative"
"9226"," 53 minutes on hold for a reservation","negative"
"9227","there are breastfeeding mommas watching this story all over the country better work on a faster response ","negative"
"9228","urgently need to speak with a cs rep my 50k miles havent shown amp ive fulfilled all reqs flight booking problems flights today","negative"
"9229","ive been on hold for over an hour only bc my cc miles arent showing up what a mediocre combo of cc amp airline ","negative"
"9230","i am a premium  unacceptable 4 you to my call twice after putting me on hold","negative"
"9231","i bougth ticket same fligths twice and you dont refund money it is big problem other company refund money why dont u pay back","negative"
"9232","now this is beyond ridiculous some steering problem delays us again  its no wonder you had to sell","negative"
"9233","hi im trying to speak with someone to book travel for a minor the phone keeps disconnecting please advise website wont allow","negative"
"9234","did a pre schooler develop your app the thing crashes every single time","negative"
"9235","and  bad weather should not be an excuse for not following established luggage procedures ","negative"
"9236","on hold for going on 40 minutes after spending 10 hours delayed in denver cause of a broken plane thanks guys","negative"
"9237","one by one","negative"
"9238","looks like a long trip from cancun to philly 9 hours late flight seriously","negative"
"9239"," yet another delaymissed connectionand your customer service has an attitude with me wow","negative"
"9240","122 of unusable funds will not book with you again ","negative"
"9241","can you bring guinea pigs in small pet carrier onboard your flights","positive"
"9242","good luck trying to reach a human  twice sat on hold for over 50 mins  ","negative"
"9243","every single time i fly you guys i am delayed at least 30 minutes every time on flight out of to nola","negative"
"9244","is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom i was shocked listening","negative"
"9245","good work by flight crew  s recognition even in coach  too many late flightly  whats up with this","positive"
"9246","changed our flight 6 times in 1 trip bumped to now amp having great experience never flying us air again never","negative"
"9247","i cant wait to never fly with you again always delayed always lose my bag rudest people on the planet southwest is the best","negative"
"9248","i sent email to customerrelationscom will this work","neutral"
"9249","sat on the ramp for 45 min and missed my connection no one seems to concerned at usairways","negative"
"9250","its very difficult to work with baggage claims when they dont answer the phone","negative"
"9251","i lost an id on your plane and having trouble finding a contact for your lost and found in cleveland hopkins airport please help","negative"
"9252","i have better intel than she does  she said plane is due in at   flightaware and your own app say ","negative"
"9253","not likely flightaware says plane is still in durango and hasnt departed","negative"
"9254","too little too late flight you suck rt  oh no mitchell our agents are happy to offer you available options","negative"
"9255","hii have a travel question could you please follow me so i can dm you","neutral"
"9256","should but didn‚Äôt","negative"
"9257","just now but no general announcement","neutral"
"9258","whats going on with us airways flight    why diverted to charlotte","neutral"
"9259","i‚Äôd suggest proper information dissemination to all staff on a more timely amp relevant schedule to prevent this in the future","neutral"
"9260","i have been patient especially the first time i will never fly with you again","negative"
"9261","seriously every flight i have had the past 2 days has been delayed every single one terrible","negative"
"9262","i just want to be heard and to discuss the many issues on my trip","negative"
"9263","whats up with flight no gate agent or plane at phx b18  nice customer service","negative"
"9264","very embarrassing","negative"
"9265","i‚Äôm still disappointed that it is apparently ok for a flight attendant who isn‚Äôt up on current policy to argue with a traveler","negative"
