"","id","text","sentiment"
"3767",570265542025719808,"@united mobile apps need construction from the ground up for each OS category.  It's expensive to get right .","negative"
"3768",570265563035004928,"@SouthwestAir from groupA to group C. We have never got to sit next to each other on any south west flight not even on our honey moon","negative"
"3769",570265596220166144,"@united OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems Can't find a supervisor for help.","negative"
"3770",570265609122029568,"@USAirways Hi! On my dividend miles account I accidentally listed my newly married name as opposed to my legal name. I am trying to book","neutral"
"3771",570265626146512896,"@AmericanAir actually, online indicates the only seating available is at a premium cost..why not allow seat selection at time of purchase","negative"
"3772",570265689589592064,"@americanair Can someone contact me about my awful experience with american airlines this weekend","negative"
"3773",570265699215675392,"@USAirways an award travel ticket but cannot since it is under a different last name. I simply need to change it","negative"
"3774",570265780186710016,"@USAirways to my legal last name. So it's not technically a name change,
I just used the wrong name","neutral"
"3775",570265804748550144,"@SouthwestAir where your airline people screwed up our boarding passes on the way back from puerto Vallarta. This is horrible and we are","negative"
"3776",570265811623002112,"@JetBlue I appreciate the credit for my troubles but the lack of personal response troubles me.","negative"
"3777",570265831822778368,"@SouthwestAir freezing in the plane","negative"
"3778",570265876911403008,"@AmericanAir Thanks!","positive"
"3779",570265883513384960,"@VirginAmerica why are your first fares in May over three times more than other carriers when all seats are available to select???","negative"
"3780",570265919676485632,"@AmericanAir @dfwairport me too!!  LOVE LIVING SO CLOSE SO I ALWAYS HAVE GREAT VIEWS!","positive"
"3781",570266233003741184,"@AmericanAir I bet they do! I'm sure they have some form of wear and tear on their skin. I hope they will survive the rest of the winter xxx","neutral"
"3782",570266265971003392,"@SouthwestAir Rapid Rewards program sold me short. #Lasttweetaboutthis but still #disappointed.","negative"
"3783",570266460003508224,"@AmericanAir 
Not giving you a hard time...Just looking for basic customer service after AA lost my bag. ETA on it's return, please????????","negative"
"3784",570266640614498304,"@SouthwestAir nothing you can do to help us restore some barely-expired #RapidRewards points?","negative"
"3785",570266871586553856,"@USAirways what's the charge for oversize? Not overweight","neutral"
"3786",570267037911670784,"@AmericanAir Fuck you.","negative"
"3787",570267066919313408,"@AmericanAir we have been advised to turn this issue over to the police due to the sexual assult THANK YOU FOR ALLOWING THAT ON YOUR PLANE!","negative"
"3788",570267215720800256,"@JetBlue Come on and provide service from Destin- Fort Walton Beach Airport","neutral"
"3789",570267241046020096,"@AmericanAir Nice to read it! Thank you very much!","positive"
"3790",570267287883616256,"@AmericanAir change fee = same price of new ticket... Not logical","negative"
"3791",570267457841033216,"@SouthwestAir Thx for your quick response and action! bf will make good use of the voucher #satisfied #happycustomer","positive"
"3792",570267535515324416,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines.","neutral"
"3793",570267544906555392,"@JetBlue are @AskAmex Amex Plat holders provided access or a credit in the Airspace Lounge in JKF?","neutral"
"3794",570267562623152128,"@AmericanAir you could train your flight attendants to have some manners and decency","negative"
"3795",570267562623152128,"@AmericanAir you could train your flight attendants to have some manners and decency","negative"
"3796",570267592478191616,"@americanair I sure do. I'm running version 3.10.0","neutral"
"3797",570267592478191616,"@americanair I sure do. I'm running version 3.10.0","neutral"
"3798",570267608773054464,"@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.","negative"
"3799",570267608773054464,"@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.","negative"
"3800",570267781859557376,"@USAirways but I've been trying to call them since yesterday and I keep getting hung up on? Can you get me through to them??","negative"
"3801",570267902726803456,"@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.","negative"
"3802",570267902726803456,"@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.","negative"
"3803",570267915154538496,"@united not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?","negative"
"3804",570267929322921984,"More like BaeJet Airways, amirite?

“@JetBlue: @terrybrokebad Right back at ya!”","neutral"
"3805",570267956648792064,"@VirginAmerica you know what would be amazingly awesome? BOS-FLL PLEASE!!!!!!! I want to fly with only you.","positive"
"3806",570268160202567680,"@SouthwestAir was on flight 2373 from CHI-BUF last night, almost 2 hour delay cuz someone got on the plane without a pass - sounds safe. 1/2","negative"
"3807",570268326250745856,"@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?","neutral"
"3808",570268326250745856,"@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?","negative"
"3809",570268420140244992,"@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir","negative"
"3810",570268420140244992,"@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir","negative"
"3811",570268558451720192,"@SouthwestAir then had to watch the staff check off each passenger on the list TWICE, because the first time they forgot look at IDs. Brutal","negative"
"3812",570268646544510976,"@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care","negative"
"3813",570268646544510976,"@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care","negative"
"3814",570268875872473088,"@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.","positive"
"3815",570268875872473088,"@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.","negative"
"3816",570269035998408704,"@united as a 1k, I'm always hoping for improvement.","negative"
"3817",570269103648350208,"@united @getmeontop 7 WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card $150 STARBUCKS CARD I HANDED OVER!!!","negative"
"3818",570269172774649856,"@united wont transfer flight ticket to accompany an 11 yr old who's active military mom had to have emergency brain surgery? WOW!!","negative"
"3819",570269272502607872,"@USAirways trying to use chairman upgrade cert for flt 740 on 2/26/14 but being told not an option with 10 open seats? How? Thanks","negative"
"3820",570269280748441600,"@AmericanAir any idea on what the wait time is for refunds from @USAirways? I was told a few days over the phone - but it's well past that.","negative"
"3821",570269280748441600,"@AmericanAir any idea on what the wait time is for refunds from @USAirways? I was told a few days over the phone - but it's well past that.","negative"
"3822",570269633778855936,"@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good","negative"
"3823",570269633778855936,"@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good","negative"
"3824",570269774594224128,"@AmericanAir @lpalumbo what weather sun is out","negative"
"3825",570269774594224128,"@AmericanAir @lpalumbo what weather sun is out","negative"
"3826",570269976042573824,"@USAirways any direct number to dividend miles account info? Every Time I try them I get actually hung up on","negative"
"3827",570270039737274368,"“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp","positive"
"3828",570270039737274368,"“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp","positive"
"3829",570270166166183936,"@SouthwestAir Any idea when the winter advisory will be posted for ATL for tomorrow (2/25)?? I'd rather get to PHL tonight.","neutral"
"3830",570270216694968320,"@SouthwestAir I think I get a faster response on Twitter than I do when I call...what's up with that?","negative"
"3831",570270435478122496,"@AmericanAir Thanks so much!","neutral"
"3832",570270435478122496,"@AmericanAir Thanks so much!","positive"
"3833",570270436463759360,"@united thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.","negative"
"3834",570270444646850560,"@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait","negative"
"3835",570270444646850560,"@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait","negative"
"3836",570270630660218880,"@USAirways if I qualify for free 1st checked bag, is that applied at checkin? Same for using companion tickets?","neutral"
"3837",570270651996463104,"@AmericanAir Flight 35. I'm on my way.","neutral"
"3838",570270651996463104,"@AmericanAir Flight 35. I'm on my way.","neutral"
"3839",570270684619923456,"I ❤️ flying @VirginAmerica. ☺️👍","positive"
"3840",570270728051765248,"@united v upset with your disability  ""services"". When I told one of your employees I was carrying medical equipment she was very rude.","negative"
"3841",570270772746461184,"@USAirways 167 minutes?  ""Im not trained in that"". Cmon. Can't you do better than that?","negative"
"3842",570270776370311168,"@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO.""","negative"
"3843",570270776370311168,"@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO.""","negative"
"3844",570270777121103872,"@AmericanAir another day another grievance with this airline. No customer service","negative"
"3845",570270777121103872,"@AmericanAir another day another grievance with this airline. No customer service","negative"
"3846",570270818539839488,"@SouthwestAir done","neutral"
"3847",570270848201797632,"@SouthwestAir Redeem-points packages magically gone by time we finally got through @ 10:01, felt like #baitandswitch","negative"
"3848",570270918095695872,"@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.","negative"
"3849",570271064141352960,"@united I flew United last month and the experience was AWESOME!","positive"
"3850",570271138464419840,"@SouthwestAir need to learn how to treat people with respect and just a little dignity. #FAIL","negative"
"3851",570271160363057152,"@USAirways I didn't make a reservation yet. It's about changing name on my dividend miles account","neutral"
"3852",570271205300703232,"@united your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?","neutral"
"3853",570271209822294016,"@USAirways so I can make a reservation","neutral"
"3854",570271248640401408,"@SouthwestAir yes, very much so! I was looking forward to using your airlines for future flights but never again.","negative"
"3855",570271367519604736,"@united Cancelled Flighted our flight, didn't rebook us on added flight, now have to drive from a Denver to KC....thanks!","neutral"
"3856",570271383005085696,"@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican","negative"
"3857",570271383005085696,"@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican","negative"
"3858",570271479616573440,"@AmericanAir @beantownmatty Sounds like a date!","positive"
"3859",570271479616573440,"@AmericanAir @beantownmatty Sounds like a date!","positive"
"3860",570271574462369792,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx","neutral"
"3861",570271574462369792,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx","positive"
"3862",570271644473622528,"@united in addition, my first flight was delayed an hour and I'm arriving at my destination 8 hrs Late Flight.","negative"
"3863",570271704972464128,"@SouthwestAir 3rd time flying southwest in two years. Have another trip back to mx on October.","neutral"
"3864",570271713512046592,"@USAirways thanks !!!","positive"
"3865",570271730729689088,"@SouthwestAir horrible experience, passenger of size was 1/3 in my seat, offered $50 voucher for this by Christine C http://t.co/1xzrK66wVQ","negative"
"3866",570271791400112128,"@united I will not be flying you again","negative"
"3867",570271792314617856,"@united ZCC82U Cancelled Flight flight 16h in advance??? Need connect flight reschedule so the link isn't helping. Help!? Gf waited months to see me.","negative"
"3868",570271846718775296,"@united once he found out we had a problem he avoided me like the plague. Was told ""we can't find a supervisor.""","negative"
"3869",570271896887017472,"@AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out","positive"
"3870",570271896887017472,"@AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out","neutral"
"3871",570271904508092416,"Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.","positive"
"3872",570271904508092416,"Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.","positive"
"3873",570272015598411776,"You have to follow me back so that I can DM @SouthwestAir","neutral"
"3874",570272018840428544,"@AmericanAir I thought all those planes were retired? #MD80","neutral"
"3875",570272018840428544,"@AmericanAir I thought all those planes were retired? #MD80","neutral"
"3876",570272154635374592,"@USAirways my bag is still lost and I can not get anyone on the phone to assist me and the tracking updates have stopped","negative"
"3877",570272172679282688,"@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta","negative"
"3878",570272172679282688,"@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta","negative"
"3879",570272186419847168,"@SouthwestAir I have a 5:30 flight out of Birmingham tomorrow night. Can I reschedule it for an earlier flight because of the expected snow?","neutral"
"3880",570272235639828480,"@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in","negative"
"3881",570272235639828480,"@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in","negative"
"3882",570272309434564608,".@USAirways I did but the more eyes I have looking for Pandu the better chance I have of bringing him home.","negative"
"3883",570272387985514496,"@SouthwestAir @SMiles1307 over two hours now.  Ugh we should all get vouchers this is inexcusable ESP after a pre flight check that was ok.","negative"
"3884",570272406570442752,"@united 6533 ORD to DCA","neutral"
"3885",570272465299083264,"@USAirways sadly that didn't help me at my meeting at work today seeing as my presentation was in there! Major strike against me!!!","negative"
"3886",570272511050383360,"@united you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes","negative"
"3887",570272714205863936,"@SouthwestAir I was told by customer service that only customer relations can extend the expiration date of my unused travel funds.","negative"
"3888",570272778840104960,"@SouthwestAir thanks for the apology. Unfortunately i have had one too many bad experiences and will no longer be flying with southwest.","negative"
"3889",570272880556011520,"@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier","positive"
"3890",570272880556011520,"@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier","positive"
"3891",570272997052805120,"@united No. Denver said they don't handle baggage that made it to Colo. Springs.  They gave me an 800 number to call. No help there either.","negative"
"3892",570273188485197824,"@USAirways ...2 hours on the plane, they at least got us on a direct flight a couple hours Late Flightr on United","negative"
"3893",570273378403102720,"@JetBlue flight 462 to Boston delayed due to weather in Tampa?","neutral"
"3894",570273710210469888,"@AmericanAir These are some awesome photos. Thanks for sharing! 😁","positive"
"3895",570273710210469888,"@AmericanAir These are some awesome photos. Thanks for sharing! 😁","positive"
"3896",570273819287531520,"@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:)","positive"
"3897",570273819287531520,"@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:)","positive"
"3898",570273880486629376,"@USAirways not going as planned is an understatement. My flight was just changed AGAIN. If it weren't for a family emergency, I'd Cancelled Flight.","negative"
"3899",570274049118625792,"@SouthwestAir had to let us off the plane bc the toilets done even work! There goes my family vacay to playa del Carmen, Mexico! #neveragain","negative"
"3900",570274057729519616,"@USAirways is there a phone number or email address to customer service?","neutral"
"3901",570274148364242944,"@AmericanAir thanks!","neutral"
"3902",570274148364242944,"@AmericanAir thanks!","positive"
"3903",570274302118858752,"@USAirways - First impressions are hard to reverse.  A horrible first experience with you.  Will never fly with you again!!!","negative"
"3904",570274362936266752,"@SouthwestAir Teyana Taylor Performing #MedusaFridays 2.27 Free Till11 http://t.co/qwFMoQ0dQl http://t.co/kbb0B5FxMK #TheMenOfBusiness","neutral"
"3905",570274371685777408,"@SouthwestAir great now we are all de boarding perfectly plane is shot. Fml. Plans are screwed. Thanks for nothing @SouthwestAir","negative"
"3906",570274417546113024,"@USAirways I left my personal stuff on US4551 from PHL-BOS about an hour ago. Went baggage, was told plane left to call 800#","neutral"
"3907",570274750821486592,"@USAirways thank you very much.","positive"
"3908",570274815736549376,"@SouthwestAir Yo, I'm trying to make a change to a reservation but whenever I select the flight it says, ""Unable to price"". Please help!","negative"
"3909",570275010759102464,"@AmericanAir this delayed bag was for my friend Lisa Pafe. She got her bag after 3 days in Costa Rica. Issue no updates on your system.","negative"
"3910",570275010759102464,"@AmericanAir this delayed bag was for my friend Lisa Pafe. She got her bag after 3 days in Costa Rica. Issue no updates on your system.","negative"
"3911",570275106724782080,"@USAirways - 800# referred me back to baggage services but I left the airport. I was on seat 17A","negative"
"3912",570275123854487552,"@united Shame that there's no flex to tickets transfer rules.  Even calling from Neurosurgery ICU isn't enough!","negative"
"3913",570275140157640704,"@United  My bag is still in Colo Springs. I am disabled and have to search an unfamiliar airport and look for my bag. Not a good outcome","negative"
"3914",570275153860386816,"@united just flew to #TelAviv paid $100 from a third suitcase which didn't even make it on the plane! Besides for the impolite service...","negative"
"3915",570275218515726336,"@SouthwestAir My first call got dropped. Waited 15 mins for the second but ran out of time. Will try again Late Flightr. No way to do this online?","negative"
"3916",570275248052039680,"@AmericanAir that doesn't really answer my question. Maybe if I provide more details you can give me clarification...","negative"
"3917",570275248052039680,"@AmericanAir that doesn't really answer my question. Maybe if I provide more details you can give me clarification...","negative"
"3918",570275314036649984,"@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.","positive"
"3919",570275314036649984,"@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.","negative"
"3920",570275384714862592,"@AmericanAir I know. Just a little cold weather humor. :)","neutral"
"3921",570275384714862592,"@AmericanAir I know. Just a little cold weather humor. :)","neutral"
"3922",570275450200711168,"@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?","neutral"
"3923",570275450200711168,"@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?","neutral"
"3924",570275462921850880,"@united. ..I received on other flights. #united  truly breaks guitars. #unitedbreaksguitars #wantmymoneyback","negative"
"3925",570275536406253568,"@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.","neutral"
"3926",570275536406253568,"@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.","neutral"
"3927",570275632518733824,"@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?","neutral"
"3928",570275632518733824,"@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?","neutral"
"3929",570275726483542016,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.","neutral"
"3930",570275726483542016,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.","negative"
"3931",570275944012783616,"@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!","negative"
"3932",570275944012783616,"@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!","negative"
"3933",570275970046775296,"@AmericanAir I'm not sure what happened to my USAirways status when the merger took place.","negative"
"3934",570275970046775296,"@AmericanAir I'm not sure what happened to my USAirways status when the merger took place.","negative"
"3935",570276018751016960,"@united - Why can't I get a boarding pass for my Austrian Airlines codeshare flight. Rebook incls a 6 hour layover &amp; I am stuck outside sec","negative"
"3936",570276196405125120,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff","negative"
"3937",570276196405125120,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff","negative"
"3938",570276245960835072,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?","negative"
"3939",570276245960835072,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?","negative"
"3940",570276377401827328,"@united rude rude","negative"
"3941",570276414567493632,"@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.","negative"
"3942",570276414567493632,"@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.","negative"
"3943",570276434763128832,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.","negative"
"3944",570276434763128832,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.","negative"
"3945",570276439829774336,"@USAirways She spoke with someone this AM and was told that breast pumps aren't medical equipment and that she should have ""planned better.""","negative"
"3946",570276440874323968,"@SouthwestAir trying to change my reservation, been on hold for 45 minutes, and can't do it online-was directed to call. Help?","negative"
"3947",570276681551732736,"@USAirways I don't want your sympathy I want someone to make an effort to find my bag","negative"
"3948",570276787063816192,"@united Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?","positive"
"3949",570276806512779264,"@USAirways  2 calls &amp; wasted 3 hrs on hold to change my coming divided awards weather reLate Flightd flight. Y'all disconnected me 2x. Please help.","neutral"
"3950",570276843812732928,"@JetBlue wouldn't mind paying for the snacks but no $ for tix :-) Great job guys!","positive"
"3951",570276878788861952,"@USAirways Need to talk to a person about my bag. Waiting on hold for two hours. Bag s!b delivered last night. Online says not found.","negative"
"3952",570276917301137408,"@VirginAmerica  I flew from NYC to SFO last week and couldn't fully sit in my seat due to two large gentleman on either side of me. HELP!","negative"
"3953",570277008216870912,"@SouthwestAir oh and now your company has caused us to lose an entire day of our vacation in Cancun. De Boarded waiting for another plane","negative"
"3954",570277054635057152,"@jetblue having trouble signing in to TrueBlue today, despite right credentials. getting ""We are not able to sign you in"" msg.","negative"
"3955",570277221916647424,"@SouthwestAir and now our arrival is delayed nearly 5hours. Yeah an entire day in an airport is not my idea of a stress less vacation #fail","negative"
"3956",570277278627848192,"@JetBlue Is there an issue with your website and logging on? (App too?) I know I am entering info correctly but cannot sign in! :(","negative"
"3957",570277418642120704,"@united When will email address/username sign-on be available? It's been a while.","negative"
"3958",570277612389412864,"@USAirways And, the helpful employee who changed her boarding zone so that she would have space for her pump is now being disciplined #fail","negative"
"3959",570277667519332352,"@united A measly $50 e-certificate is not how you appreciate loyal customers after they wait 3hrs on the tarmac during UA1116. #unacceptable","negative"
"3960",570277724385734656,"@VirginAmerica So excited for my first cross country flight LAX to MCO I've heard nothing but great things about Virgin America. #29DaysToGo","positive"
"3961",570277811795001344,"@JetBlue your wifi is a lie and i hate you","negative"
"3962",570278024303775744,"@united No, I need you guys to not over book planes. It's not a concern, I'll just travel with someone else moving forward.","negative"
"3963",570278202897276928,"@USAirways @AmericanAir I love you guys &amp; I'm gonna let you finish, but I've been on hold for 1 hour trying to book a flight w/ my voucher.","negative"
"3964",570278432417972224,".@USAirways It was this saturday during all the snow in the DC area.  Excited the flight was not Cancelled Flightled but sad he went missing.","negative"
"3965",570278619416694784,"@JetBlue Thanks for the quick reply! Just wanted to make sure it wasn't just my account :)","positive"
"3966",570278644918194176,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice","negative"
"3967",570278644918194176,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice","negative"
"3968",570278679491670016,"@SouthwestAir are people in an exit row still supposed to give their verbal approvals? I was never asked on the flight I'm on...","negative"
"3969",570278803399798784,"@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings","negative"
"3970",570278803399798784,"@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings","negative"
"3971",570278869133107200,"@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?","negative"
"3972",570278869133107200,"@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?","negative"
"3973",570278902959988736,"@USAirways and now you can't even accommodate us by letting us fly in to another airport?! Horrible service for your fault!!!","neutral"
"3974",570279036582109184,"@AmericanAir awesome. Thanks!","positive"
"3975",570279036582109184,"@AmericanAir awesome. Thanks!","positive"
"3976",570279050276704256,"@USAirways ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/0JJT4X3YxG","neutral"
"3977",570279106090274816,"@USAirways great job today from your team with a challenging weather delay on flight 1925 out of Charlotte. #travel #friendlyteam","positive"
"3978",570279118438182912,"@AmericanAir great, thanks!","positive"
"3979",570279118438182912,"@AmericanAir great, thanks!","positive"
"3980",570279220502511616,"@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?","negative"
"3981",570279220502511616,"@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?","negative"
"3982",570279368766959616,"@AmericanAir These birds could fly to South America for example #Argentina","neutral"
"3983",570279368766959616,"@AmericanAir These birds could fly to South America for example #Argentina","neutral"
"3984",570279442750291968,"@SouthwestAir ""Airport snow removal method #22..""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/7poFSXOjSY","positive"
"3985",570279653337927680,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN","positive"
"3986",570279653337927680,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN","positive"
"3987",570279720937529344,"@united ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU","positive"
"3988",570279787287093248,"@JetBlue it's poop and barely works","negative"
"3989",570279812922789888,"@SouthwestAir my flight at BWI is delayed and I will miss my flight in Denver, is there a way to find out if they will hold the plane?","neutral"
"3990",570280008557547520,"@JetBlue I did see that! Working on picking up a trip or two as we type.","positive"
"3991",570280225625362432,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!","negative"
"3992",570280225625362432,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!","negative"
"3993",570280378193330176,"@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-","negative"
"3994",570280378193330176,"@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-","negative"
"3995",570280436796166144,"@USAirways Forget reservations. Thank you to the great leadership at your company, I've Cancelled Flighted my flight. Once again, thank you.","negative"
"3996",570280548922499072,"@United well sitting on the ground 'on time' but waiting for a gate....again #tiredofthis","negative"
"3997",570280553422950400,"@SouthwestAir your phone service sucks","negative"
"3998",570280637946421248,"@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams","negative"
"3999",570280637946421248,"@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams","negative"
"4000",570280641503211520,"@SouthwestAir its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh","negative"
"4001",570280641771790336,"@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄","neutral"
"4002",570280641771790336,"@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄","positive"
"4003",570280653389996032,"@USAirways how can a person go from number one on a standby list to number twelve in three hours?  Should I be super platinum diamond status","negative"
"4004",570280737951375360,"@USAirways You have no idea how upset and frustrated I am right now. I'll be sure to follow through with never flying with you again.","negative"
"4005",570280755085090816,"@JetBlue what are the chances of actually flying out of Charleston today?? Cold, rainy weather in the south of all places...","positive"
"4006",570280755252895744,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.","negative"
"4007",570280755252895744,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.","negative"
"4008",570280776849346560,"@JetBlue luggage fees? won't b flying JB again! at least #AA gives platinum pass 2 bags! tired of overchging bg herded like cattle2slaughter","negative"
"4009",570280782373228544,"@JetBlue Stop trying to make #fleek happen! #PointsMe","neutral"
"4010",570280800244994048,"@SouthwestAir I agree! RT @9NEWS: One airline is the fly-away favorite at DIA  #9NEWSBusiness http://t.co/o3WlaInImY","positive"
"4011",570280852791422976,"@USAirways where is your email address? Its not on this page: http://t.co/5cwH1yfOow","neutral"
